Date,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA
2020-03-26,62.564815521240234,97.77449798583984,57.69269561767578,162.33921813964844,148.9065704345703,6.406586647033691,35.21066665649414
2020-03-27,59.97450256347656,95.00499725341797,55.15803909301758,155.82933044433594,142.79234313964844,6.294265270233154,34.29066848754883
2020-03-30,61.68605422973633,98.19750213623047,56.95126724243164,164.9332275390625,152.83645629882812,6.614544868469238,33.47533416748047
2020-03-31,61.56016540527344,97.48600006103516,57.745338439941406,165.7780303955078,150.4327392578125,6.564984321594238,34.93333435058594
2020-04-01,58.32106018066406,95.38500213623047,54.90526580810547,158.6221160888672,145.09112548828125,6.053682327270508,32.104000091552734
2020-04-02,59.29423522949219,95.94149780273438,55.661094665527344,157.2207794189453,148.0957794189453,6.362504959106445,30.29800033569336
2020-04-03,58.44209289550781,95.32949829101562,54.52090072631836,153.23532104492188,146.73178100585938,6.074602127075195,32.000667572021484
2020-04-06,63.540443420410156,99.87950134277344,58.9426383972168,164.5356903076172,157.64393615722656,6.684528350830078,34.41600036621094
2020-04-07,62.80448913574219,100.58000183105469,58.922279357910156,167.79559326171875,155.94601440429688,6.45116662979126,36.36333465576172
2020-04-08,64.41194152832031,102.1500015258789,60.10269546508789,173.2122039794922,157.51039123535156,6.648416042327881,36.589332580566406
2020-04-09,64.87676239013672,102.13800048828125,60.16080093383789,174.1166229248047,157.51988220214844,6.548795223236084,38.20000076293945
2020-04-13,66.15011596679688,108.44349670410156,60.4642219543457,173.71908569335938,157.87283325195312,6.720640659332275,43.39666748046875
2020-04-14,69.49091339111328,114.16600036621094,63.03017044067383,177.078369140625,165.68490600585938,7.071802616119385,47.32600021362305
2020-04-15,68.85663604736328,115.38400268554688,62.6944694519043,175.88571166992188,163.9488983154297,6.994346618652344,48.65533447265625
2020-04-16,69.40375518798828,120.40950012207031,62.7441291809082,175.17013549804688,168.8707733154297,7.339532852172852,49.680667877197266
2020-04-17,68.4620590209961,118.75,63.72640609741211,178.14181518554688,170.3587646484375,7.280258655548096,50.259334564208984
2020-04-20,67.04100799560547,119.68049621582031,62.900062561035156,177.14793395996094,166.98216247558594,7.149008274078369,49.75733184814453
2020-04-21,64.96874237060547,116.40599822998047,60.40364074707031,169.75352478027344,160.07627868652344,6.712172508239746,45.781333923339844
2020-04-22,66.84007263183594,118.17449951171875,62.7312126159668,181.1631622314453,165.51321411132812,7.12659215927124,48.807334899902344
2020-04-23,66.58102416992188,119.97250366210938,63.38175964355469,183.9957275390625,163.51011657714844,7.073297023773193,47.04199981689453
2020-04-24,68.50321197509766,120.51100158691406,63.53074264526367,188.90545654296875,166.49569702148438,7.212266445159912,48.34333419799805
2020-04-27,68.55162811279297,118.80000305175781,63.36040496826172,186.35116577148438,166.0187530517578,7.398805141448975,53.25
2020-04-28,67.4404525756836,115.7040023803711,61.26424789428711,181.78933715820312,161.97439575195312,7.256348133087158,51.27466583251953
2020-04-29,69.65552520751953,118.635498046875,66.61811065673828,193.00022888183594,169.2427978515625,7.433176040649414,53.367332458496094
2020-04-30,71.12499237060547,123.69999694824219,66.97467041015625,203.4557647705078,170.94064331054688,7.279261589050293,52.12533187866211
2020-05-01,69.97992706298828,114.302001953125,65.58171081542969,201.0307159423828,166.5147705078125,7.042664051055908,46.75466537475586
2020-05-04,70.97007751464844,115.79949951171875,65.88910675048828,204.0023956298828,170.5877227783203,7.254605293273926,50.74599838256836
2020-05-05,72.0352554321289,115.88999938964844,67.09634399414062,205.80128479003906,172.4191131591797,7.315622329711914,51.2140007019043
2020-05-06,72.7784423828125,117.56300354003906,66.90713500976562,207.19271850585938,174.1169891357422,7.4164886474609375,52.172000885009766
2020-05-07,73.5313491821289,118.38050079345703,68.16155242919922,209.96560668945312,175.12811279296875,7.5928168296813965,52.00266647338867
2020-05-08,75.28150177001953,118.98049926757812,68.9466781616211,211.04896545410156,176.15821838378906,7.782841205596924,54.62799835205078
2020-05-11,76.466064453125,120.44999694824219,69.68612670898438,211.8738250732422,178.12318420410156,8.034881591796875,54.08599853515625
2020-05-12,75.59222412109375,117.84750366210938,68.31947326660156,208.81272888183594,174.08837890625,7.772880554199219,53.96066665649414
2020-05-13,74.67950439453125,118.39600372314453,67.00794219970703,203.84336853027344,171.45571899414062,7.750466346740723,52.73066711425781
2020-05-14,75.13829040527344,119.44249725341797,67.34564208984375,205.54287719726562,172.19972229003906,8.00001335144043,53.55533218383789
2020-05-15,74.69407653808594,120.48899841308594,68.19284057617188,209.58795166015625,174.7083740234375,8.458518028259277,53.27799987792969
2020-05-18,76.45394897460938,121.31300354003906,68.72667694091797,211.88381958007812,176.37767028808594,8.717031478881836,54.242000579833984
2020-05-19,76.01216888427734,122.46649932861328,68.20748901367188,215.55120849609375,175.15672302246094,8.772069931030273,53.867332458496094
2020-05-20,77.49046325683594,124.89700317382812,69.85794067382812,228.5609893798828,177.58624267578125,8.935949325561523,54.37066650390625
2020-05-21,76.91272735595703,122.33699798583984,69.66327667236328,229.97230529785156,175.45323181152344,8.741938591003418,55.17333221435547
2020-05-22,77.4079360961914,121.84400177001953,70.04168701171875,233.47071838378906,175.5297393798828,8.991984367370605,54.45866775512695
2020-05-26,76.88359832763672,121.09300231933594,70.36943817138672,230.77731323242188,173.67410278320312,8.684657096862793,54.591331481933594
2020-05-27,77.21858215332031,120.51950073242188,70.41016387939453,227.73606872558594,173.90365600585938,8.492887496948242,54.68199920654297
2020-05-28,77.25254821777344,120.05500030517578,70.35503387451172,224.07862854003906,173.51148986816406,8.454782485961914,53.72066879272461
2020-05-29,77.17732238769531,122.11849975585938,70.96039581298828,223.7108917236328,175.28103637695312,8.841805458068848,55.66666793823242
2020-06-01,78.12643432617188,123.552001953125,71.10442352294922,230.4890899658203,174.87928771972656,8.772818565368652,59.87333297729492
2020-06-02,78.48811340332031,123.62049865722656,71.47189331054688,231.29412841796875,176.868896484375,8.791748046875,58.770668029785156
2020-06-03,78.92021179199219,123.91999816894531,71.33086395263672,228.74981689453125,177.2992706298828,8.736209869384766,58.86399841308594
2020-06-04,78.24054718017578,123.02999877929688,70.12908172607422,224.90353393554688,174.9653778076172,8.737207412719727,57.62533187866211
2020-06-05,80.4688949584961,124.1500015258789,71.43067932128906,229.35610961914062,179.0592498779297,8.890193939208984,59.04399871826172
2020-06-08,80.94467163085938,126.2030029296875,71.83888244628906,229.98220825195312,180.16879272460938,8.775581359863281,63.327999114990234
2020-06-09,83.50074768066406,130.04299926757812,72.3131332397461,237.20770263671875,181.5462188720703,9.01577377319336,62.711334228515625
2020-06-10,85.64900207519531,132.37249755859375,72.79434967041016,235.27957153320312,188.28004455566406,9.335451126098633,68.336669921875
2020-06-11,81.53697204589844,127.89800262451172,69.71492004394531,223.05491638183594,178.16970825195312,8.766860008239746,64.85600280761719
2020-06-12,82.24090576171875,127.2509994506836,70.17874145507812,227.17947387695312,179.5758056640625,8.902649879455566,62.35200119018555
2020-06-15,83.25798034667969,128.63400268554688,70.50997161865234,231.07550048828125,180.72360229492188,9.143097877502441,66.05999755859375
2020-06-16,85.46451568603516,130.7635040283203,71.64570617675781,234.20619201660156,185.15228271484375,9.038198471069336,65.47533416748047
2020-06-17,85.34557342529297,132.0489959716797,72.06285858154297,234.08689880371094,185.79312133789062,9.2051362991333,66.11933135986328
2020-06-18,85.37957000732422,132.69900512695312,71.30999755859375,234.4944305419922,187.78265380859375,9.187199592590332,66.9306640625
2020-06-19,84.89166259765625,133.75050354003906,71.09945678710938,237.3269500732422,186.66357421875,9.230301856994629,66.72666931152344
2020-06-22,87.11273193359375,135.6909942626953,72.099609375,237.7543182373047,191.84786987304688,9.494914054870605,66.28800201416016
2020-06-23,88.97212982177734,138.2205047607422,72.72283935546875,240.75582885742188,193.1295928955078,9.41842269897461,66.78533172607422
2020-06-24,87.40159606933594,136.72000122070312,71.11186981201172,232.58616638183594,189.236572265625,9.204638481140137,64.0566635131836
2020-06-25,88.5619125366211,137.72900390625,71.5766830444336,234.2360076904297,191.6278839111328,9.458287239074707,65.73200225830078
2020-06-26,85.84078216552734,134.64349365234375,67.53285217285156,214.75608825683594,187.79225158691406,9.124406814575195,63.982666015625
2020-06-29,87.81913757324219,134.0189971923828,69.2744369506836,219.2881622314453,189.8104705810547,9.169256210327148,67.29000091552734
2020-06-30,88.55219268798828,137.9409942626953,70.20010375976562,225.6787567138672,194.66001892089844,9.466014862060547,71.98733520507812
2020-07-01,88.38470458984375,143.93499755859375,71.41329193115234,236.09454345703125,195.79820251464844,9.498154640197754,74.64199829101562
2020-07-02,88.38470458984375,144.51499938964844,72.73725128173828,231.98985290527344,197.29042053222656,9.580130577087402,80.57733154296875
2020-07-06,90.74900817871094,152.8520050048828,74.2767105102539,238.8078155517578,201.5373077392578,9.806371688842773,91.43866729736328
2020-07-07,90.46743774414062,150.00599670410156,73.75428771972656,239.38427734375,199.19384765625,9.838762283325195,92.65733337402344
2020-07-08,92.57444763183594,154.0554962158203,74.29161071777344,242.08763122558594,203.57469177246094,10.181863784790039,91.05867004394531
2020-07-09,92.9725341796875,159.13150024414062,75.03600311279297,243.001953125,204.99990844726562,10.473882675170898,92.9520034790039
2020-07-10,93.13517761230469,160.0,76.56305694580078,243.5684814453125,204.378173828125,10.444231033325195,102.97666931152344
2020-07-13,92.70552062988281,155.1999969482422,75.05339813232422,237.53567504882812,198.06521606445312,10.018659591674805,99.80400085449219
2020-07-14,94.23963928222656,154.1999969482422,75.51224517822266,238.2611846923828,199.28955078125,10.342324256896973,101.12000274658203
2020-07-15,94.88775634765625,150.44349670410156,75.16761016845703,238.8078155517578,198.99301147460938,10.193077087402344,103.06732940673828
2020-07-16,93.72018432617188,149.9949951171875,75.38412475585938,239.45384216308594,195.05218505859375,10.100885391235352,100.04266357421875
2020-07-17,93.53083801269531,148.09849548339844,75.262451171875,240.54708862304688,194.0574188232422,10.167411804199219,100.05599975585938
2020-07-20,95.50189971923828,159.8419952392578,77.75391387939453,243.91632080078125,202.39822387695312,10.475629806518555,109.53333282470703
2020-07-21,94.18379211425781,156.9145050048828,77.39138793945312,240.268798828125,199.6721649169922,10.293983459472656,104.55733489990234
2020-07-22,94.44840240478516,154.99549865722656,77.89146423339844,238.40032958984375,202.5417022705078,10.40386962890625,106.15533447265625
2020-07-23,90.14944458007812,149.32749938964844,75.26890563964844,231.1748809814453,193.73214721679688,10.095901489257812,100.87133026123047
2020-07-24,89.92611694335938,150.44549560546875,75.0797119140625,229.2964630126953,192.546142578125,10.16043472290039,94.46666717529297
2020-07-27,92.05738830566406,152.760498046875,75.98998260498047,232.0693817138672,194.98521423339844,10.386677742004395,102.63999938964844
2020-07-28,90.54512786865234,150.01649475097656,74.50712585449219,228.71006774902344,193.23480224609375,10.181365966796875,98.43267059326172
2020-07-29,92.28071594238281,151.67649841308594,75.5837631225586,231.8606414794922,195.18606567382812,10.430530548095703,99.94066619873047
2020-07-30,93.39732360839844,152.593994140625,76.05206298828125,233.063232421875,195.03305053710938,10.578534126281738,99.16600036621094
2020-07-31,103.1749496459961,158.23399353027344,73.64403533935547,252.1157684326172,196.09478759765625,10.579280853271484,95.38400268554688
2020-08-03,105.7747573852539,155.59449768066406,73.221435546875,250.416259765625,207.1233673095703,10.973458290100098,99.0
2020-08-04,106.4811019897461,156.94149780273438,72.75064849853516,248.29930114746094,204.01470947265625,11.190230369567871,99.13333129882812
2020-08-05,106.86707305908203,160.25149536132812,73.17970275878906,247.59365844726562,203.679931640625,11.249034881591797,99.00133514404297
2020-08-06,110.59556579589844,161.25,74.4952163696289,263.6546630859375,206.941650390625,11.297621726989746,99.30533599853516
2020-08-07,108.08109283447266,158.3730010986328,74.21662139892578,266.7952575683594,203.23989868164062,11.162075996398926,96.84733581542969
2020-08-10,109.65206146240234,157.4080047607422,74.29656219482422,261.3886413574219,199.19384765625,11.127691268920898,94.57133483886719
2020-08-11,106.39099884033203,154.0334930419922,73.51293182373047,254.5607147216797,194.53565979003906,10.813746452331543,91.6259994506836
2020-08-12,109.92684936523438,158.11199951171875,74.8189926147461,258.2976989746094,200.093017578125,11.402022361755371,103.65066528320312
2020-08-13,111.87226867675781,158.05099487304688,75.40648651123047,259.6990051269531,199.6243133544922,11.404764175415039,108.06666564941406
2020-08-14,111.77256774902344,157.4010009765625,74.87411499023438,259.639404296875,199.8155975341797,11.525359153747559,110.04733276367188
2020-08-17,111.48074340820312,159.12049865722656,75.38313293457031,259.55987548828125,201.13560485839844,12.295774459838867,122.3759994506836
2020-08-18,112.4096908569336,165.62449645996094,77.40032958984375,260.7326354980469,202.29299926757812,12.219779968261719,125.80599975585938
2020-08-19,112.55072784423828,163.0240020751953,76.85059356689453,260.9811706542969,201.065673828125,12.097940444946289,125.23533630371094
2020-08-20,115.04820251464844,164.86849975585938,78.54997253417969,267.3618469238281,205.74476623535156,12.10042953491211,133.45533752441406
2020-08-21,120.9769058227539,164.23599243164062,78.48392486572266,265.3740539550781,204.24896240234375,12.641117095947266,136.6653289794922
2020-08-24,122.423828125,165.3730010986328,78.87027740478516,269.7272033691406,204.89137268066406,12.677745819091797,134.27999877929688
2020-08-25,121.41949462890625,167.32449340820312,79.8644790649414,279.09942626953125,207.55694580078125,12.7073974609375,134.8893280029297
2020-08-26,123.07067108154297,172.09249877929688,82.05746459960938,302.0480041503906,212.0442352294922,12.730318069458008,143.54466247558594
2020-08-27,121.59945678710938,170.0,81.16108703613281,291.4234313964844,217.2506866455078,12.586051940917969,149.25
2020-08-28,121.4024658203125,170.08999633789062,81.66165924072266,291.86077880859375,219.4846954345703,13.103814125061035,147.55999755859375
2020-08-31,125.51951599121094,172.54800415039062,81.15364074707031,291.4035949707031,216.24392700195312,13.329811096191406,166.10667419433594
2020-09-01,130.51925659179688,174.95599365234375,82.47113037109375,293.6298522949219,217.91226196289062,13.778940200805664,158.35000610351562
2020-09-02,127.81507873535156,176.57249450683594,85.82667541503906,300.6465759277344,222.11190795898438,14.302840232849121,149.1233367919922
2020-09-03,117.58212280273438,168.39999389648438,81.5340347290039,289.33636474609375,208.35275268554688,12.975892066955566,135.6666717529297
2020-09-04,117.65994262695312,164.7310028076172,79.01129913330078,280.99774169921875,205.42832946777344,12.584085464477539,139.44000244140625
2020-09-08,109.74201965332031,157.49200439453125,76.0987319946289,269.49859619140625,194.3155517578125,11.876745223999023,110.06999969482422
2020-09-09,114.11924743652344,163.4304962158203,77.31888580322266,272.04290771484375,202.59017944335938,12.676304817199707,122.09333038330078
2020-09-10,110.39373779296875,158.7554931640625,76.08035278320312,266.4474182128906,196.91397094726562,12.274283409118652,123.77999877929688
2020-09-11,108.94438171386719,155.81100463867188,75.51920318603516,264.9764709472656,195.62913513183594,12.127479553222656,124.23999786376953
2020-09-14,112.21272277832031,155.14849853515625,75.44768524169922,264.51934814453125,196.9523162841797,12.833074569702148,139.8733367919922
2020-09-15,112.38782501220703,157.80650329589844,76.54814910888672,270.7508850097656,200.18357849121094,12.95146369934082,149.9199981689453
2020-09-16,109.07083892822266,153.90499877929688,75.52812957763672,261.9054260253906,196.60716247558594,12.476411819458008,147.25332641601562
2020-09-17,107.3296890258789,150.43649291992188,74.26825714111328,253.2587432861328,194.5552520751953,12.425570487976074,141.14332580566406
2020-09-18,103.92517852783203,147.74549865722656,72.50334167480469,250.9827423095703,192.13902282714844,12.152153015136719,147.38333129882812
2020-09-21,107.07677459716797,148.02349853515625,71.0716323852539,246.6295928955078,194.20046997070312,12.479158401489258,149.79666137695312
2020-09-22,108.75957489013672,156.44949340820312,72.77497863769531,253.18914794921875,198.87957763671875,12.599288940429688,141.41000366210938
2020-09-23,104.19754028320312,149.9929962158203,70.27955627441406,247.49429321289062,192.3307647705078,12.086853981018066,126.78666687011719
2020-09-24,105.26752471923828,150.989501953125,70.92910766601562,248.0011444091797,194.82373046875,12.310420989990234,129.26333618164062
2020-09-25,109.21672821044922,154.75650024414062,71.75695037841797,253.2587432861328,199.26312255859375,12.834571838378906,135.77999877929688
2020-09-28,111.82364654541016,158.70249938964844,72.72830200195312,255.24649047851562,200.81637573242188,12.995330810546875,140.39999389648438
2020-09-29,110.97736358642578,157.24400329589844,72.96717071533203,260.1860656738281,198.7261505126953,13.18549919128418,139.69000244140625
2020-09-30,112.65044403076172,157.43649291992188,72.98058319091797,260.29534912109375,201.6697540283203,13.489322662353516,143.00332641601562
2020-10-01,113.60370635986328,161.06300354003906,73.99810791015625,264.9963684082031,203.71205139160156,13.573065757751465,149.3866729736328
2020-10-02,109.93658447265625,156.25,72.42536926269531,258.34735107421875,197.70018005371094,13.022497177124023,138.3633270263672
2020-10-05,113.32162475585938,159.9600067138672,73.79600524902344,263.02850341796875,201.7177276611328,13.600982666015625,141.89332580566406
2020-10-06,110.07274627685547,154.9980010986328,72.17806243896484,257.0751953125,197.4317626953125,13.694696426391602,137.9933319091797
2020-10-07,111.94038391113281,159.7845001220703,72.51824188232422,256.53851318359375,201.1903533935547,13.921504020690918,141.76666259765625
2020-10-08,111.8333511352539,159.52749633789062,73.79153442382812,262.14398193359375,201.90943908691406,13.796632766723633,141.97332763671875
2020-10-09,113.77879333496094,164.33250427246094,75.24607849121094,262.8297424316406,206.9241180419922,13.720867156982422,144.6666717529297
2020-10-12,121.00608825683594,172.14649963378906,77.92424774169922,274.0605163574219,212.28392028808594,14.18270492553711,147.43333435058594
2020-10-13,117.7961196899414,172.18150329589844,78.04988861083984,274.4481201171875,213.68382263183594,14.204888343811035,148.88333129882812
2020-10-14,117.88367462158203,168.1855010986328,77.87110900878906,270.15460205078125,211.76617431640625,14.05235481262207,153.76666259765625
2020-10-15,117.41676330566406,166.9324951171875,77.42665100097656,265.0857849121094,210.61561584472656,13.927485466003418,149.6266632080078
2020-10-16,115.77285766601562,163.635498046875,78.11593627929688,264.3006896972656,210.61561584472656,13.7694673538208,146.55667114257812
2020-10-19,112.81580352783203,160.36050415039062,76.20897674560547,259.7984313964844,205.39956665039062,13.456672668457031,143.61000061035156
2020-10-20,114.3040771484375,160.85049438476562,77.26773834228516,265.9206848144531,205.8118438720703,13.603972434997559,140.64666748046875
2020-10-21,113.68152618408203,159.2469940185547,79.12403869628906,277.0222473144531,205.9557342529297,13.483591079711914,140.8800048828125
2020-10-22,112.59207916259766,158.82000732421875,80.21755981445312,276.4159851074219,206.04200744628906,13.320340156555176,141.92999267578125
2020-10-23,111.90145111083984,160.22000122070312,81.4923324584961,283.0451354980469,207.32681274414062,13.548891067504883,140.2100067138672
2020-10-26,111.91117858886719,160.3520050048828,78.98200225830078,275.41217041015625,201.43002319335938,13.101258277893066,140.0933380126953
2020-10-27,113.41890716552734,164.31649780273438,79.66781616210938,281.5542907714844,204.46951293945312,13.355979919433594,141.55999755859375
2020-10-28,108.16622924804688,158.13900756835938,75.31558990478516,266.0299987792969,194.33473205566406,12.588573455810547,135.33999633789062
2020-10-29,112.17382049560547,160.55050659179688,77.82939910888672,279.109375,196.29074096679688,12.98436450958252,136.94332885742188
2020-10-30,105.89004516601562,151.8074951171875,80.49961853027344,261.4978942871094,194.1333770751953,12.495855331420898,129.34666442871094
2020-11-02,105.80249786376953,150.2239990234375,80.74891662597656,259.7586669921875,193.99916076660156,12.542465209960938,133.50332641601562
2020-11-03,107.42694854736328,152.42050170898438,81.9496841430664,263.67449951171875,197.93032836914062,12.979877471923828,141.3000030517578
2020-11-04,111.81391906738281,162.05799865722656,86.86207580566406,285.6192626953125,207.48019409179688,13.752266883850098,140.32666015625
2020-11-05,115.78258514404297,166.10000610351562,87.56924438476562,292.8745422363281,214.0961151123047,14.116905212402344,146.02999877929688
2020-11-06,115.65106964111328,165.56849670410156,87.48878479003906,291.6123352050781,214.50843811035156,14.517683982849121,143.31666564941406
2020-11-09,113.34172821044922,157.18699645996094,87.55087280273438,277.0619812011719,209.3978729248047,13.589266777038574,140.4199981689453
2020-11-10,113.0007095336914,151.75100708007812,86.42804718017578,270.76080322265625,202.32174682617188,12.7311372756958,136.7866668701172
2020-11-11,116.43057250976562,156.8695068359375,87.03986358642578,274.7860412597656,207.63365173339844,13.377163887023926,139.0433349609375
2020-11-12,116.1577377319336,155.51400756835938,86.8973388671875,273.39459228515625,206.56935119628906,13.415796279907227,137.25332641601562
2020-11-13,116.20645904541016,156.4405059814453,88.24710845947266,275.25311279296875,207.5952911376953,13.256532669067383,136.1666717529297
2020-11-16,117.2198486328125,156.55299377441406,88.46361541748047,277.2508544921875,208.2855987548828,13.474120140075684,136.02999877929688
